pid,Player,Season,AVG,FPTS_TG,FPTS/G_MISC_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,REC_RECEIVING/G_avg,TGT_RECEIVING/G_avg,YDS_RECEIVING/G_avg,TD_RECEIVING/G_avg,FL_MISC/G_avg,YDS/ATT_RUSHING_avg,TD/ATT_RUSHING_avg,YDS/REC_RECEIVING_avg,YDS/TGT_RECEIVING_avg,REC/TGT_RECEIVING_avg,TD/TGT_RECEIVING_avg,FPTS/G_MISC_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,REC_RECEIVING/G_ewm,TGT_RECEIVING/G_ewm,YDS_RECEIVING/G_ewm,TD_RECEIVING/G_ewm,FL_MISC/G_ewm,YDS/ATT_RUSHING_ewm,TD/ATT_RUSHING_ewm,YDS/REC_RECEIVING_ewm,YDS/TGT_RECEIVING_ewm,REC/TGT_RECEIVING_ewm,TD/TGT_RECEIVING_ewm,Rookie,Career_Years,STD
19236,Justin Jefferson MIN (13),2023,1.3,,16.2,0.21691176470588236,0.7867647058823529,0.0196078431372549,6.46078431372549,9.486519607843137,96.32352941176471,0.4987745098039216,0.0196078431372549,3.4444444444444446,0.08333333333333333,15.001622124017956,10.236056148572422,0.6821195869131302,0.053119500130174434,16.59450319555928,0.23384061944293733,0.9318026454262068,0.02665187290129252,6.692752555962068,9.821030798680212,98.49025216545319,0.500783836160281,0.018845720059825925,3.919119770960238,0.11327045983049322,14.801173559322502,10.09191962725515,0.6818622459611576,0.05156976783548252,0,3,0.5773502691896257
19788,Ja'Marr Chase CIN (7),2023,3.0,,15.4,0.3981900452488688,0.9253393665158371,0.0,5.728506787330317,8.918552036199095,83.02488687782807,0.7285067873303167,0.10633484162895929,2.3,0.0,14.992975734355044,9.586578824626866,0.6410331156716418,0.0843633395522388,15.38284271247462,0.3958610016933873,0.8721595386656743,0.0,5.893868879769509,9.156890826710045,82.58508581976797,0.7222960045156993,0.11448649407314483,2.1798989873223333,0.0,14.483406486075689,9.28107467449122,0.642443550338782,0.08141243014226482,0,2,0.0
16433,Cooper Kupp LAR (10),2023,5.3,,16.866666666666667,0.5006535947712418,3.0122004357298473,0.037037037037037035,7.665359477124183,10.130283224400872,89.89498910675381,0.6026143790849673,0.059259259259259255,6.1759259259259265,0.037037037037037035,11.613736465100784,8.77809009095954,0.7554679699949562,0.056395890563622854,17.61287981396664,0.588875631470873,3.4554191670802132,0.050342426591330314,7.89776237694525,10.40582860657461,92.28072439862802,0.648894264437394,0.0654451545687294,5.928466354528998,0.050342426591330314,11.605637936388876,8.799384070815812,0.758043376781107,0.060058417214014254,0,6,0.5773502691896258
15802,Tyreek Hill MIA (10),2023,7.3,,16.599999999999998,0.6026143790849673,5.243137254901961,0.06405228758169934,6.44313725490196,9.450980392156863,86.17908496732025,0.6470588235294118,0.0196078431372549,8.233211233211234,0.0989010989010989,13.399525575996165,9.101042737150765,0.6808525506638713,0.06963045176141736,16.37479282874547,0.5525100545536692,4.519684599804738,0.05685732885609071,6.57738513592821,9.56615615968093,88.19563071449579,0.5827155105084674,0.018845720059825925,7.632014127471696,0.09957842622460941,13.409374681070437,9.195226015630217,0.686809907991758,0.061962085138855254,0,7,0.5773502691896258
13981,Stefon Diggs BUF (13),2023,11.3,,15.366666666666667,0.04044117647058824,-0.037990196078431376,0.0,6.822303921568628,9.732843137254902,84.5281862745098,0.5784313725490197,0.0,-1.0,0.0,12.402363594665408,8.68114107461742,0.699412408859955,0.05989373378441848,15.295170069762511,0.04081068038010417,-0.06579681122506592,0.0,6.670983735113327,9.59875230389582,83.59825162464325,0.5948982623429703,0.0,-1.6666666666666667,0.0,12.541461593924087,8.713742326419643,0.6940107702380962,0.06240091071917632,0,8,1.1547005383792517
18218,A.J. Brown PHI (10),2023,13.7,,13.9,0.05128205128205129,0.25641025641025644,0.0,5.007541478129713,8.059254471019177,77.21062271062272,0.605796164619694,0.06302521008403361,5.0,0.0,15.383597883597885,9.578313763154362,0.6224246367382347,0.07575156716340842,13.923987840372554,0.04928880631031396,0.24644403155156983,0.0,5.030666812393563,8.167422293697795,78.68229453327649,0.5943890545664919,0.06948524006408408,5.0,0.0,15.600584319518187,9.623524645680495,0.6168026446593055,0.07313674819876223,0,4,3.055050463303893
19202,CeeDee Lamb DAL (7),2023,13.7,,12.666666666666666,0.5919117647058824,4.213235294117648,0.020833333333333332,5.285539215686274,7.8713235294117645,69.0845588235294,0.40563725490196073,0.020833333333333332,7.114814814814815,0.03333333333333333,13.09514560106066,8.772765072765074,0.6702991452991452,0.05091245091245091,13.051471862576143,0.5883190018731271,3.9354521344542475,0.014158807478811652,5.481364781392,8.132149110377531,71.52436274059411,0.43080235888708124,0.014158807478811652,6.692527999066151,0.022654091966098643,13.08599767569675,8.797420955187352,0.6727099686195114,0.052362744865487074,0,3,2.5166114784235836
12123,Davante Adams LV (13),2023,16.0,,18.666666666666668,0.05882352941176471,-0.0196078431372549,0.0,7.2613795518207285,10.597864145658264,94.7939425770308,0.9322478991596639,0.023809523809523808,-0.3333333333333333,0.0,13.244614115706375,8.94434928157179,0.6850594289933474,0.08789063476724808,18.15308183932197,0.07995561870387757,-0.02665187290129252,0.0,6.9889591705201415,10.592364375438502,93.73422838987564,0.8846524705242934,0.016181494261499032,-0.3333333333333333,0.0,13.620480448276952,8.84905602022707,0.6597331198011207,0.08346001455196587,0,8,1.0
23072,Garrett Wilson NYJ (7),2023,19.0,,10.2,0.23529411764705882,0.23529411764705882,0.0,4.882352941176471,8.647058823529411,64.88235294117646,0.23529411764705882,0.058823529411764705,1.0,0.0,13.289156626506024,7.503401360544218,0.564625850340136,0.027210884353741496,10.2,0.23529411764705882,0.23529411764705882,0.0,4.882352941176471,8.647058823529411,64.88235294117646,0.23529411764705882,0.058823529411764705,1.0,0.0,13.289156626506024,7.503401360544218,0.564625850340136,0.027210884353741496,0,1,1.0
19799,Amon-Ra St. Brown DET (9),2023,19.3,,12.4,0.5,4.875,0.03125,6.125,8.28125,64.78125,0.34375,0.0,9.634920634920634,0.07142857142857142,10.543081761006288,7.807960170369517,0.7411649591343387,0.04155634856682399,12.57157287525381,0.5107233047033631,5.057296179957174,0.025888347648318443,6.210786437626905,8.426014613495402,66.11630143556872,0.34911165235168157,0.0,9.79287661531303,0.0591733660532993,10.613383476872865,7.832682899343728,0.7385677641192729,0.04147734643708815,0,2,1.5275252316519468
