pid,Player,Season,AVG,FPTS_TG,Y/A_PASSING_avg,FPTS/G_MISC_avg,CMP_PASSING/G_avg,ATT_PASSING/G_avg,PCT_PASSING/G_avg,YDS_PASSING/G_avg,Y/A_PASSING/G_avg,TD_PASSING/G_avg,INT_PASSING/G_avg,SACKS_PASSING/G_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,FL_MISC/G_avg,Y/A_PASSING_ewm,FPTS/G_MISC_ewm,CMP_PASSING/G_ewm,ATT_PASSING/G_ewm,PCT_PASSING/G_ewm,YDS_PASSING/G_ewm,Y/A_PASSING/G_ewm,TD_PASSING/G_ewm,INT_PASSING/G_ewm,SACKS_PASSING/G_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,FL_MISC/G_ewm,Rookie,Career_Years,STD
12092,Derek Carr NO (11),2023,171.7,,7.533333333333334,16.333333333333332,22.41993464052287,34.200898692810455,4.09437091503268,257.9419117647059,0.4711192810457516,1.546813725490196,0.7731209150326798,1.9259803921568628,2.1301470588235296,7.300980392156863,0.0625,0.2647058823529412,7.428150896406816,16.10388682769489,22.2058972544454,34.280663113305344,4.078426717467847,255.0120421257672,0.468404815226859,1.5406703062190676,0.8141457315140426,1.9375051076216911,2.030953236981848,7.098527320884246,0.0424764224364349,0.2074990601296228,0,8,35.92121007612819
23071,C.J. Stroud HOU (7),2023,176.3,,6.786666666666667,15.060000000000002,22.518073870573872,36.22863553113553,7.461636752136753,246.04263736263732,0.8106459096459095,1.365467032967033,0.8824358974358975,1.8682448107448106,2.846605616605617,9.565616605616606,0.10248778998778996,0.23711843711843708,6.708284271247462,14.621366110569436,22.619906202836432,36.44376230075818,8.009266883730376,244.27248729641423,0.8687487302656903,1.3180437686368713,0.853516364356887,1.9107179474217593,2.6647532095533295,8.362372273941363,0.08796914013179558,0.26355451819455633,0,1,38.42308333974948
12208,Jimmy Garoppolo LV (13),2023,180.0,,8.1,14.300000000000002,18.18383838383838,26.91111111111111,7.281919191919191,219.4040404040404,0.863838383838384,1.318181818181818,0.6656565656565657,1.8010101010101012,2.096969696969697,3.522222222222222,0.1272727272727273,0.1272727272727273,8.101609976745829,14.68606266596628,18.504220808641197,27.39133717900592,6.760185134649008,223.13551591527892,0.8035812862251359,1.3504955242167411,0.6098429250118388,1.7761276648413156,2.136543480108939,3.392448636011301,0.1464539644437668,0.1464539644437668,0,8,55.02726596879042
9451,Matthew Stafford LAR (10),2023,186.0,,7.566666666666666,16.73333333333333,22.61369825708061,34.006535947712415,5.173665577342049,258.1835511982571,0.5747957516339869,1.715958605664488,0.8379629629629629,2.453976034858388,1.713099128540305,3.5098039215686274,0.037037037037037,0.1711601307189542,7.465685424949238,16.208992986271753,22.784046517300872,34.055883361941014,5.598712836370472,254.96940225188263,0.609035893551619,1.6442277828152692,0.8647047285357997,2.5633366571382,1.6681200044872615,2.849234239521393,0.0503424265913303,0.2028775273724544,0,8,34.219877264537345
18600,Kyler Murray ARI (14),2023,187.7,,7.033333333333334,21.83333333333333,23.58955627705628,34.89556277056277,5.05974025974026,244.6534090909091,0.5208603896103896,1.5373376623376622,0.7002164502164502,2.0581709956709955,6.896374458874459,39.80059523809524,0.4391233766233766,0.1439393939393939,6.903219953491659,21.20321995349166,23.59797217615758,34.9716718778466,5.270017535925997,240.42283142205528,0.532566307920844,1.4939967355893982,0.6870713830277386,2.121426002898702,6.656601489412507,38.49314271582516,0.3937350998478379,0.1390137461556053,0,4,28.00595174839329
20156,Mac Jones NE (11),2023,188.7,,7.05,13.45,20.638655462184875,31.109243697478995,4.316806722689075,218.82983193277312,0.457563025210084,1.1470588235294117,0.7752100840336134,2.03781512605042,2.972689075630252,7.436974789915967,0.0357142857142857,0.1239495798319327,7.007106781186549,13.355634918610406,20.627121151243443,31.188542085201345,4.3751991718300784,218.01341898644984,0.4623930179168089,1.121827518345028,0.7770123201182123,2.104858308397497,3.03865091632657,7.411022590297743,0.0418418884019217,0.1149383994089385,0,2,65.01025560119983
23045,Sam Howell WAS (14),2023,197.0,,8.9,19.3,11.0,19.0,57.9,169.0,8.9,1.0,1.0,3.0,5.0,35.0,1.0,0.0,8.9,19.3,11.0,19.0,57.9,169.0,8.9,1.0,1.0,3.0,5.0,35.0,1.0,0.0,0,1,34.219877264537345
11174,Ryan Tannehill TEN (7),2023,206.5,,7.566666666666666,17.466666666666665,19.45138888888889,29.460375816993466,4.493341503267974,223.22263071895424,0.5185049019607844,1.460375816993464,0.5870098039215687,2.338235294117647,2.918709150326797,13.558006535947712,0.3386437908496731,0.1548202614379085,7.566352299152465,16.577345908033905,19.192392245205045,29.08843023071274,4.655578938198518,220.193699841682,0.538277815060676,1.3538394273225995,0.589492652850231,2.471535280438724,2.92907520295825,12.55475555997968,0.3065453326574585,0.1650553276051108,0,7,40.30508652763321
20080,Desmond Ridder ATL (11),2023,219.0,,6.2,9.7,18.25,28.75,15.875,177.0,1.55,0.5,0.0,2.25,4.0,16.0,0.0,0.5,6.2,9.7,18.25,28.75,15.875,177.0,1.55,0.5,0.0,2.25,4.0,16.0,0.0,0.5,0,1,36.76955262170047
20082,Trey Lance SF (9),2023,230.0,,7.4,7.85,5.916666666666666,11.083333333333334,12.875,82.58333333333334,1.7583333333333333,0.4166666666666667,0.3333333333333333,0.6666666666666666,5.833333333333333,25.166666666666664,0.0833333333333333,0.0,7.211269837220809,7.2752308678997375,5.759391531017341,10.954653676892978,13.434041618535332,79.50931931836925,1.8169540657117185,0.3451779686442459,0.3333333333333333,0.6666666666666666,5.747546895706429,24.68054352011421,0.0690355937288491,0.0,0,2,24.879710609249457
9702,Colt McCoy ARI (14),2023,232.0,,6.366666666666667,6.333333333333333,13.916666666666666,20.625,13.845833333333331,127.08333333333331,1.2791666666666668,0.2916666666666667,0.375,1.75,2.833333333333333,5.541666666666667,0.0,0.125,6.367295401695068,6.817824161728609,15.42324006076188,22.65429422961726,14.1486627813002,139.22406468007847,1.2914701869702914,0.2900471551271301,0.4364937645338563,1.9959750581354248,2.976540919660987,6.239104052584528,0.0,0.0966823850423766,0,7,36.2858122038119
