pid,Player,Season,AVG,FPTS_TG,FPTS/G_MISC_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,REC_RECEIVING/G_avg,TGT_RECEIVING/G_avg,YDS_RECEIVING/G_avg,TD_RECEIVING/G_avg,FL_MISC/G_avg,YDS/ATT_RUSHING_avg,TD/ATT_RUSHING_avg,YDS/REC_RECEIVING_avg,YDS/TGT_RECEIVING_avg,REC/TGT_RECEIVING_avg,TD/TGT_RECEIVING_avg,FPTS/G_MISC_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,REC_RECEIVING/G_ewm,TGT_RECEIVING/G_ewm,YDS_RECEIVING/G_ewm,TD_RECEIVING/G_ewm,FL_MISC/G_ewm,YDS/ATT_RUSHING_ewm,TD/ATT_RUSHING_ewm,YDS/REC_RECEIVING_ewm,YDS/TGT_RECEIVING_ewm,REC/TGT_RECEIVING_ewm,TD/TGT_RECEIVING_ewm,Rookie,Career_Years
9721,Rob Gronkowski (FA),2018,22.5,8.3,13.0,0.0,0.0,0.0,4.284523809523809,6.75,74.44285714285714,0.5599206349206348,0.0,,,17.881159420289855,11.444778613199666,0.6383458646616541,0.08226817042606516,12.95602556447426,0.0,0.0,0.0,4.321621500637853,6.732233047033631,74.46775142900148,0.5451753813167649,0.0,,,17.738298120213734,11.450360834987672,0.6444385468772797,0.08057971214041437,0,3
16411,Evan Engram (JAC),2018,68.0,9.4,9.4,0.06666666666666667,0.9333333333333333,0.0,4.266666666666667,7.666666666666667,48.13333333333333,0.4,0.0,14.0,0.0,11.28125,6.278260869565218,0.5565217391304348,0.05217391304347826,9.4,0.06666666666666667,0.9333333333333333,0.0,4.266666666666667,7.666666666666667,48.13333333333333,0.4,0.0,14.0,0.0,11.28125,6.278260869565218,0.5565217391304348,0.05217391304347826,0,1
16380,O.J. Howard (FA),2018,154.0,10.4,6.3,0.0,0.0,0.0,1.8571428571428572,2.7857142857142856,30.857142857142858,0.42857142857142855,0.14285714285714285,,,16.615384615384617,11.076923076923077,0.6666666666666666,0.15384615384615385,6.3,0.0,0.0,0.0,1.8571428571428572,2.7857142857142856,30.857142857142858,0.42857142857142855,0.14285714285714285,,,16.615384615384617,11.076923076923077,0.6666666666666666,0.15384615384615385,0,1
9712,Jimmy Graham (NO),2018,53.5,6.4,9.166666666666666,0.020833333333333332,0.0,0.0,3.996212121212121,6.221590909090909,48.395833333333336,0.393939393939394,0.041666666666666664,0.0,0.0,11.975657894736841,7.7693772720088505,0.6422030583214794,0.0647838628101786,9.165685424949238,0.020023577563565046,0.0,0.0,3.904178789100561,6.1447334549171515,45.66667245048891,0.4445068730778027,0.04004715512713009,0.0,0.0,11.53809451395717,7.419036208626231,0.6351682841950123,0.07355310455201136,0,3
17536,Chris Herndon IV (FA),2018,462.0,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
11690,Jordan Reed (FA),2018,96.0,7.1,11.133333333333333,0.0,0.0,0.0,5.404761904761905,7.1309523809523805,53.444444444444436,0.5396825396825397,0.07539682539682539,,,9.717094314795466,7.36243793003107,0.7587198332910928,0.07368327185003708,10.393836321356055,0.0,0.0,0.0,5.208733103293017,6.863798946065451,49.65305949791062,0.4892123371590007,0.05906109194108478,,,9.34966281977242,7.092676207443215,0.7599898899205683,0.06934806805117605,0,3
17269,Mark Andrews (BAL),2018,274.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
13470,Cameron Brate (FA),2018,151.0,4.9,7.033333333333334,0.0,0.0,0.0,2.8142857142857145,4.118452380952381,33.836309523809526,0.3742063492063492,0.0,,,12.137728832951945,8.474490941157608,0.6979156645823313,0.09222917000694779,7.347861263220629,0.0,0.0,0.0,2.948853401845151,4.3959382810739855,35.492579392016886,0.389318034405992,0.0,,,12.124887656791708,8.262824273136712,0.6815726499359565,0.08960136699848215,0,3
17270,Dallas Goedert (PHI),2018,237.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
16459,Gerald Everett (LAC),2018,283.0,4.4,2.7,0.0625,0.8125,0.0,1.0,2.0,15.25,0.125,0.0625,13.0,0.0,15.25,7.625,0.5,0.0625,2.7,0.0625,0.8125,0.0,1.0,2.0,15.25,0.125,0.0625,13.0,0.0,15.25,7.625,0.5,0.0625,0,1
9040,Benjamin Watson (FA),2018,179.5,4.3,8.15,0.0,0.0,0.0,4.21875,5.90625,42.09375,0.3125,0.03125,,,9.853012848914489,7.05379746835443,0.722439585730725,0.0525891829689298,7.901219330881976,0.0,0.0,0.0,4.14904851942814,5.740038777097872,40.46916933744049,0.3017766952966369,0.025888347648318443,,,9.63071688947233,6.977241217054471,0.7309688702082446,0.05225353982976815,0,2
13959,Jesse James (NO),2018,236.0,4.3,3.8333333333333335,0.0,0.0,0.0,2.0416666666666665,3.0208333333333335,17.125,0.16666666666666666,0.0,,,8.10594315245478,5.543001443001444,0.6866041366041366,0.06284271284271285,4.114880436576323,0.0,0.0,0.0,2.225117887817825,3.296918160678027,18.88790841834776,0.17334119252118835,0.0,,,8.282073942591039,5.633431402995525,0.6822485739171087,0.05818881679294042,0,3
9238,Greg Olsen (FA),2018,63.0,7.4,9.033333333333333,0.0,0.0,0.0,4.080357142857143,7.080357142857143,54.44940476190476,0.25595238095238093,0.020833333333333332,,,12.9951521517698,7.415790351096546,0.5628304005826018,0.03534107211013279,8.211936711424038,0.0,0.0,0.0,3.792455990735635,6.798320760820388,49.47928379809861,0.22390836208837284,0.014158807478811652,,,12.635634681050645,6.959120617851443,0.5420526707236091,0.03216244011341364,0,3
9621,Vernon Davis (FA),2018,243.0,4.5,5.333333333333333,0.0,0.0,0.0,2.6569444444444446,3.9555555555555557,34.42361111111111,0.10416666666666667,0.041666666666666664,,,12.90483476132191,8.694335035871894,0.6747078438182039,0.025792188651436992,5.596113172305112,0.0,0.0,0.0,2.67259851911583,4.011264731015493,35.98913776317096,0.125,0.05663522991524661,,,13.427669638032777,8.963612779061997,0.6697041103803817,0.030559455863507938,0,3
16638,Blake Jarwin (FA),2018,251.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,1
9027,Antonio Gates (FA),2018,262.0,3.8,7.8999999999999995,0.0,0.0,0.0,3.5838744588744587,5.8733766233766245,38.72186147186147,0.3806818181818182,0.023809523809523808,,,10.707651991614256,6.460386967028334,0.6018796931510404,0.06392821810279116,7.091559470406997,0.0,0.0,0.0,3.2156843742296606,5.351279691802948,34.463463211418194,0.34811461068183863,0.022884088644074336,,,10.633627162088331,6.3202257582933665,0.5932244353008503,0.06357968932513619,0,3
15645,Nick Vannett (HOU),2018,300.0,4.0,1.05,0.0,0.0,0.0,0.5666666666666667,0.7222222222222222,5.911111111111111,0.03333333333333333,0.0,,,10.5,8.133333333333333,0.775,0.03333333333333333,1.1443650813895956,0.0,0.0,0.0,0.6067003375592224,0.7698813542371694,6.315260550597864,0.039052429175126996,0.0,,,10.471404520791033,8.15620971670051,0.7792893218813454,0.039052429175126996,0,2
16730,Ricky Seals-Jones (FA),2018,188.0,3.8,4.4,0.0,0.0,0.0,1.2,2.8,20.1,0.3,0.0,,,16.75,7.178571428571429,0.42857142857142855,0.10714285714285714,4.4,0.0,0.0,0.0,1.2,2.8,20.1,0.3,0.0,,,16.75,7.178571428571429,0.42857142857142855,0.10714285714285714,0,1
13961,Jeff Heuerman (FA),2018,404.0,5.1,1.9000000000000001,0.0,0.0,0.0,0.6964285714285714,1.3511904761904763,10.946428571428571,0.07142857142857142,0.0,,,15.722222222222221,8.091503267973856,0.5147058823529411,0.05555555555555555,1.9514718625761434,0.0,0.0,0.0,0.6872371673971175,1.3399565379298102,10.80855751095676,0.08368377680384356,0.0,,,15.731754048625215,8.056740136386484,0.5121827518345028,0.065087381958545,0,2
16460,Jonnu Smith (ATL),2018,311.0,4.1,2.3,0.0,0.0,0.0,1.125,1.875,9.8125,0.125,0.0,,,8.722222222222221,5.233333333333333,0.6,0.06666666666666667,2.3,0.0,0.0,0.0,1.125,1.875,9.8125,0.125,0.0,,,8.722222222222221,5.233333333333333,0.6,0.06666666666666667,0,1
15623,Tyler Higbee (LAR),2018,366.0,3.3,2.15,0.0,0.0,0.0,1.125,2.3125,11.875,0.0625,0.0,,,9.763636363636364,4.743295019157088,0.4674329501915709,0.02835249042145594,2.2958369439657385,0.0,0.0,0.0,1.2000631329235418,2.398286437626905,13.000946993853129,0.0625,0.0,,,10.113021127789578,5.0542297700959855,0.4825523989687266,0.02730070268043642,0,2
11987,Jack Doyle (FA),2018,124.0,7.9,5.666666666666667,0.0,0.0,0.0,3.256944444444444,4.254166666666666,29.0,0.21388888888888888,0.06527777777777778,,,8.174435028248588,6.4394708994709005,0.7948500881834214,0.05837742504409171,6.475069057084844,0.0,0.0,0.0,3.767733242379933,4.962180865088946,33.554968044407175,0.23509851911582963,0.08043448947316142,,,8.438268055913728,6.554427899215447,0.7818242046802626,0.05432078585974519,0,3
14164,Geoff Swaim (ARI),2018,295.0,4.8,0.46666666666666673,0.0,0.0,0.0,0.35000000000000003,0.42407407407407405,3.111111111111111,0.0,0.0,,,8.0,7.041666666666667,0.9166666666666666,0.0,0.46568542494923804,0.0,0.0,0.0,0.33063096916953677,0.4018259116177681,3.2113619133339344,0.0,0.0,,,9.34786126322063,8.426776695296637,0.9199056897457397,0.0,0,3
11830,Ryan Griffin (FA),2018,242.0,3.0,4.833333333333333,0.0,0.0,0.0,2.4014550264550265,4.039021164021164,26.028439153439155,0.16335978835978834,0.020833333333333332,,,11.181282051282052,6.4774163303575065,0.5879703232644409,0.04143736496677673,4.728150896406816,0.0,0.0,0.0,2.346040845689505,4.020441394952328,25.395100193575093,0.15511555876445648,0.020023577563565046,,,11.181910322556918,6.3393531114169885,0.5762713929627468,0.03941100539176483,0,3
11881,Demetrius Harris (FA),2018,451.0,2.7,1.7333333333333334,0.0,0.0,0.0,0.875,1.6041666666666667,8.770833333333334,0.0625,0.0,,,10.083722377840024,5.698338220918866,0.5663454824745147,0.050579527998882844,1.8679622758982959,0.0,0.0,0.0,0.9492295401695068,1.76759431025426,9.853797544258184,0.0625,0.0,,,10.351236496289442,5.694900536465199,0.5528666658600747,0.04387457417951602,0,3
9706,Ed Dickson (FA),2018,253.0,3.9,2.5,0.0,0.0,0.0,1.1875,1.9375,14.416666666666666,0.08333333333333333,0.0,,,11.694771241830066,6.936881466486729,0.6017206477732794,0.050129329734592894,2.7459750581354254,0.0,0.0,0.0,1.2904639515041476,2.1078224861227577,16.771172834935314,0.07665880747881164,0.0,,,12.505385466279948,7.438721813652994,0.5999186591206241,0.04372738962870954,0,3
10026,Virgil Green (FA),2018,261.0,2.3,2.4,0.0,0.0,0.0,1.1527777777777777,1.7986111111111114,14.166666666666666,0.06944444444444443,0.0,,,12.944083694083695,8.873518973518975,0.676986076986077,0.046382746382746386,2.40321995349166,0.0,0.0,0.0,1.1537105743503742,1.8231994677190966,14.18558866082702,0.06917452585452169,0.0,,,12.898632374870576,8.598492201946595,0.6600521183099066,0.04435620138930069,0,3
13963,Nick Boyle (FA),2018,445.0,2.1,2.0,0.0,0.0,0.0,1.501010101010101,1.8525252525252525,11.59191919191919,0.0,0.0,,,7.694444444444444,6.490664577621099,0.846455150802977,0.0,2.015547310779551,0.0,0.0,0.0,1.5368333308330042,1.9116555797266364,11.632118905809385,0.0,0.0,,,7.55987425299432,6.34225008550977,0.8405428779354515,0.0,0,3
16500,Michael Roberts (FA),2018,330.0,4.1,0.4,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,3.066666666666667,0.0,0.0,,,11.5,6.571428571428571,0.5714285714285714,0.0,0.4,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,3.066666666666667,0.0,0.0,,,11.5,6.571428571428571,0.5714285714285714,0.0,0,1
9912,Lance Kendricks (FA),2018,455.0,2.0,3.6,0.0,0.0,0.0,1.9722222222222223,3.4305555555555554,20.069444444444443,0.10694444444444444,0.020833333333333332,,,10.352592592592593,5.886877394636016,0.5713327859879583,0.033853311439518335,3.4423644587799114,0.0,0.0,0.0,1.888464146850449,3.3372768906429386,19.440409395079268,0.0985702260395516,0.020023577563565046,,,10.527222177047761,5.853003815559989,0.5587264433129214,0.031637235438617295,0,3
13565,Josh Hill (FA),2018,466.0,2.0,2.1999999999999997,0.020833333333333332,-0.16666666666666666,0.0,1.2222222222222223,1.8981481481481481,10.622685185185185,0.09953703703703703,0.041666666666666664,-8.0,0.0,8.415277777777778,5.484848484848484,0.6474747474747474,0.05252525252525253,2.112603585627265,0.028317614957623305,-0.22654091966098644,0.0,1.2135848273446939,1.830896120362606,10.54278197955354,0.09223270113936223,0.05663522991524661,-8.0,0.0,8.42117269459625,5.650319988952386,0.6687749167467917,0.050259958901899715,0,3
11692,Tyler Eifert (FA),2018,146.0,7.9,8.833333333333334,0.0,0.0,0.0,3.2083333333333335,4.689102564102565,39.8525641025641,0.5416666666666666,0.0,,,12.304376657824934,8.63126317807169,0.7065746597661491,0.09401955146635999,7.736200780135965,0.0,0.0,0.0,2.9736948559746637,4.304461508888738,36.916589546918225,0.42677669529663687,0.0,,,12.242434664212517,8.736807240880509,0.7193359622206663,0.07388041434421155,0,3
17415,Jordan Akins (CLE),2018,357.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
9992,Lee Smith (FA),2018,454.0,1.9,1.1666666666666667,0.0,0.0,0.0,0.9333333333333332,1.0180555555555555,5.555555555555556,0.022222222222222223,0.0,,,6.722222222222221,5.70901320901321,0.8834498834498835,0.025641025641025644,1.0922263446102245,0.0,0.0,0.0,0.8883395169153367,0.9883950897656056,5.532064692570853,0.015102727977399096,0.0,,,7.174256169830193,5.898709336634126,0.8590060010501553,0.01742622458930665,0,3
17272,Mike Gesicki (NE),2018,179.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
17283,Hayden Hurst (CAR),2018,187.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
10003,Charles Clay (FA),2018,197.0,2.1,7.233333333333333,0.0,0.0,0.0,3.830769230769231,5.805128205128206,40.11282051282051,0.2170940170940171,0.0,,,10.474968934942398,6.914170327963432,0.6598907460976426,0.03732169249410629,7.2,0.0,0.0,0.0,3.813940979671446,5.7790885304928326,40.438595694247226,0.2074175030630241,0.0,,,10.607550492543812,7.002643783491695,0.6599625638354382,0.03580171280672887,0,3
16458,Jordan Leggett (FA),2018,335.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
11507,Garrett Celek (FA),2018,250.0,1.6,4.2,0.0,0.0,0.0,1.6174242424242424,2.577651515151515,19.9280303030303,0.23674242424242423,0.020833333333333332,,,12.6194797338173,7.941558441558442,0.6316450216450217,0.09611832611832612,4.213270459830493,0.0,0.0,0.0,1.5666516155951797,2.512309785462332,20.353571778185874,0.2351250797014574,0.020023577563565046,,,13.333647674913239,8.360716562898782,0.6278678021153798,0.0984138866801768,0,3
12145,Austin Seferian-Jenkins (FA),2018,172.5,4.1,6.266666666666667,0.0,0.0,0.0,2.7635327635327633,4.495319495319495,30.952787952787954,0.30443630443630443,0.025641025641025644,,,11.693797313797313,7.063663663663664,0.6213790713790713,0.06436821436821437,5.886453311830133,0.0,0.0,0.0,2.885012343827128,4.553187216096621,28.8630250460521,0.2696067728519478,0.0348524491786133,,,10.676472458910842,6.616073131243695,0.636365156706475,0.057622010845142686,0,3
9850,Logan Paulsen (FA),2018,464.0,1.3,0.1,0.0,0.0,0.0,0.09375,0.3839285714285714,0.46875,0.0,0.0,,,5.0,0.75,0.15,0.0,0.08284271247461902,0.0,0.0,0.0,0.07766504294495534,0.342567253287028,0.38832521472477666,0.0,0.0,,,5.0,0.6213203435596427,0.12426406871192852,0.0,0,2
13957,Nick O'Leary (FA),2018,463.0,1.6,1.9000000000000001,0.0,0.0,0.0,0.7597222222222223,1.2527777777777778,12.613888888888889,0.044444444444444446,0.022222222222222223,,,21.434343434343432,10.179563492063492,0.5545634920634921,0.020833333333333332,2.187396414372735,0.0,0.0,0.0,0.9013674589928922,1.4168103661891926,14.104348166555555,0.06041091190959638,0.03020545595479819,,,19.071596304354554,9.961926789420659,0.5929642022175209,0.028317614957623305,0,3
11417,Derek Carrier (FA),2018,412.0,1.0,1.1666666666666667,0.0,0.0,0.0,0.746031746031746,0.9563492063492064,6.023809523809523,0.027777777777777776,0.0,,,7.389705882352942,5.954545454545454,0.8333333333333334,0.015151515151515152,1.002276850949058,0.0,0.0,0.0,0.6599311879579755,0.8514122033857139,5.3600995424207545,0.01887840997174887,0.0,,,7.501944568608836,5.97824488035426,0.8249456529892378,0.01029731453004484,0,3
15671,Seth DeValve (FA),2018,452.0,1.2,3.15,0.0,0.0,0.0,1.4479166666666667,2.3125,17.635416666666668,0.11458333333333333,0.03125,,,12.334848484848484,8.696839080459771,0.7011494252873564,0.09195402298850575,3.2615223689149766,0.0,0.0,0.0,1.5533624962497374,2.5376893987706257,18.84536288069614,0.10564724608053074,0.03661165235168156,,,12.272198389490654,8.373167837344466,0.6784702521216229,0.0791353598948303,0,2
16457,Adam Shaheen (FA),2018,281.0,2.6,2.8,0.0,0.0,0.0,0.9230769230769231,1.0769230769230769,9.76923076923077,0.23076923076923078,0.0,,,10.583333333333334,9.071428571428571,0.8571428571428571,0.21428571428571427,2.8,0.0,0.0,0.0,0.9230769230769231,1.0769230769230769,9.76923076923077,0.23076923076923078,0.0,,,10.583333333333334,9.071428571428571,0.8571428571428571,0.21428571428571427,0,1
11812,Luke Willson (FA),2018,226.0,1.1,2.8000000000000003,0.0,0.0,0.0,1.1718073593073592,1.7137445887445886,12.168019480519481,0.16774891774891776,0.0,,,10.443137254901961,7.096570096570097,0.6833166833166833,0.10517260517260518,2.832037724101704,0.0,0.0,0.0,1.136727682742161,1.6553356581719474,11.536404647233681,0.18770236154963602,0.0,,,10.215103497818326,6.974902788345272,0.685883231351195,0.12160374672711115,0,3
9988,Niles Paul (FA),2018,440.0,2.4,0.85,0.07142857142857142,0.14285714285714285,0.0,0.5892857142857143,0.8035714285714286,5.044642857142858,0.0,0.0,2.0,0.0,10.365384615384615,9.223684210526315,0.8421052631578947,0.0,0.9100505063388334,0.08368377680384356,0.16736755360768713,0.0,0.647497939818257,0.8985492702297877,5.331108282789844,0.0,0.0,2.0,0.0,9.827569641031328,8.489984415033051,0.8150148091704511,0.0,0,2
16456,Jake Butt (FA),2018,214.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
14072,A.J. Derby (FA),2018,457.0,3.1,3.15,0.0,0.0,0.0,1.7545454545454546,2.8181818181818183,19.090909090909093,0.09090909090909091,0.09545454545454546,,,10.80952380952381,7.05,0.6625000000000001,0.025,3.31299423149112,0.0,0.0,0.0,1.7810612625392255,2.9585596252076627,19.621225250784505,0.10650662502307363,0.09467466874884632,,,10.948416137110229,6.887005768508882,0.6389087296526013,0.02928932188134525,0,2
9685,Jermaine Gresham (FA),2018,447.0,0.9,3.733333333333333,0.0,0.0,0.0,1.956547619047619,3.0771825396825396,20.768055555555556,0.1115079365079365,0.0,,,10.904677404677406,6.792862021857924,0.6288162271323355,0.03583838203848896,3.9242640687119286,0.0,0.0,0.0,2.0807000947040266,3.1934229987121494,21.618009470719308,0.1198758601505253,0.0,,,10.61317879559104,6.803845503201358,0.6467934179743565,0.037282785981333284,0,3
14339,Eric Tomlinson (HOU),2018,394.0,0.7,0.8,0.0,0.0,0.0,0.2857142857142857,0.39285714285714285,4.321428571428571,0.03571428571428571,0.0,,,15.125,11.0,0.7272727272727273,0.09090909090909091,0.937258300203048,0.0,0.0,0.0,0.33473510721537425,0.4602607724211396,5.062868496632536,0.04184188840192178,0.0,,,15.125,11.0,0.7272727272727273,0.09090909090909091,0,2
12149,Xavier Grimble (FA),2018,336.0,0.6,1.5499999999999998,0.0,0.0,0.0,0.5897435897435898,1.1076923076923078,5.605128205128205,0.11025641025641025,0.0,,,8.563636363636363,4.587301587301587,0.5396825396825398,0.10317460317460317,1.4213203435596427,0.0,0.0,0.0,0.5457505448067155,1.0205860787172967,5.009462376682927,0.10277759261714163,0.0,,,8.192415051723575,4.410281954103212,0.5424059186548225,0.10453629266074452,0,2
9172,Delanie Walker (FA),2018,77.5,7.2,10.733333333333334,0.10833333333333332,1.0027777777777778,0.020833333333333332,5.075,7.534722222222222,58.768055555555556,0.3513888888888889,0.041666666666666664,13.5,0.16666666666666666,11.595855266068034,7.76461955099726,0.6702294953068947,0.04692241998743547,10.21876726427121,0.11445492336158447,0.7220062873502839,0.028317614957623305,4.9034613144801495,7.330483320206144,56.37086949778774,0.32507859187855015,0.05663522991524661,9.464466094067264,0.22654091966098644,11.506236289044718,7.659997022803361,0.666328154292332,0.04445201963246603,0,3
16527,Jacob Hollister (LV),2018,422.0,0.9,0.4,0.06666666666666667,0.3333333333333333,0.0,0.26666666666666666,0.7333333333333333,2.8,0.0,0.0,5.0,0.0,10.5,3.8181818181818183,0.36363636363636365,0.0,0.4,0.06666666666666667,0.3333333333333333,0.0,0.26666666666666666,0.7333333333333333,2.8,0.0,0.0,5.0,0.0,10.5,3.8181818181818183,0.36363636363636365,0.0,0,1
15808,Rico Gathers (FA),2018,289.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
13960,Tyler Kroft (MIA),2018,317.0,1.1,3.0,0.0,0.0,0.0,1.3422619047619049,1.8898809523809526,13.294642857142856,0.16666666666666666,0.0,,,10.18210678210678,7.59426523297491,0.7480286738351255,0.05985663082437276,3.605220576101344,0.0,0.0,0.0,1.5739275969278503,2.2426833032837115,15.372138762901358,0.2123821121821748,0.0,,,9.962393553872081,7.356817150743253,0.740037449214884,0.06625712919117023,0,3
9413,Marcedes Lewis (CHI),2018,358.0,0.3,3.3000000000000003,0.0,0.0,0.0,1.5,2.7708333333333335,16.966666666666665,0.13749999999999998,0.0,,,11.941666666666668,6.122147147147147,0.533033033033033,0.04583333333333334,3.617157287525381,0.0,0.0,0.0,1.5469181606780271,2.8442531177330714,17.619267419923634,0.17362579888982058,0.0,,,11.910412547821567,6.190195404770272,0.5380893879401609,0.05787526629660686,0,3
