pid,Player,Season,AVG,FPTS_TG,Y/A_PASSING_avg,FPTS/G_MISC_avg,CMP_PASSING/G_avg,ATT_PASSING/G_avg,PCT_PASSING/G_avg,YDS_PASSING/G_avg,Y/A_PASSING/G_avg,TD_PASSING/G_avg,INT_PASSING/G_avg,SACKS_PASSING/G_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,FL_MISC/G_avg,Y/A_PASSING_ewm,FPTS/G_MISC_ewm,CMP_PASSING/G_ewm,ATT_PASSING/G_ewm,PCT_PASSING/G_ewm,YDS_PASSING/G_ewm,Y/A_PASSING/G_ewm,TD_PASSING/G_ewm,INT_PASSING/G_ewm,SACKS_PASSING/G_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,FL_MISC/G_ewm,Rookie,Career_Years,STD
16413,Patrick Mahomes II KC (10),2023,15.0,,7.833333333333333,24.2,25.745098039215687,38.67450980392157,4.089019607843137,302.94117647058823,0.48196078431372547,2.373856209150327,0.6235294117647059,1.5477124183006534,3.867973856209151,21.334640522875816,0.16209150326797386,0.12287581699346406,7.8436982071863675,24.22010101267767,25.700362569331997,38.55130149011368,4.039122776544747,302.496399793497,0.4757860235541313,2.363922094307718,0.6554332034576419,1.5528888726115113,3.805950905526099,21.373230058495324,0.17450438767962012,0.10558833619410189,0,6,1.0
17298,Josh Allen BUF (13),2023,20.0,,7.3999999999999995,24.766666666666666,23.367647058823525,35.818627450980394,3.9220588235294116,265.70588235294116,0.44497549019607846,2.162990196078431,0.7769607843137255,1.6985294117647058,6.987745098039216,38.947303921568626,0.4215686274509804,0.2818627450980392,7.366352299152466,24.645308183932197,22.96276525634611,35.544696208968425,3.8571219246824344,262.4201929293515,0.4398945222491223,2.1351373504150026,0.7974000963036006,1.7376295217472302,7.101512195700409,41.021995725629885,0.41290789049849647,0.27474936955881035,0,5,4.358898943540674
19275,Jalen Hurts PHI (10),2023,22.7,,7.5,18.166666666666668,14.4,23.111111111111114,3.995555555555556,175.68888888888887,0.5,0.9777777777777777,0.4222222222222222,1.711111111111111,8.155555555555557,42.17777777777778,0.5777777777777778,0.13333333333333333,7.594503195559283,20.154024941864574,16.065777501062364,25.356578021153005,4.103279667441806,194.9654565899003,0.5063002130372856,1.0968721226214648,0.43386999224861,1.8994633410847233,8.904201195209088,45.0475626934699,0.6515639386892675,0.13333333333333333,0,3,1.1547005383792515
17233,Lamar Jackson BAL (13),2023,34.3,,7.233333333333333,21.400000000000002,17.849999999999998,28.022222222222222,4.950555555555556,203.6,0.5622222222222222,1.4944444444444445,0.7555555555555555,2.422222222222222,10.366666666666667,64.8611111111111,0.29444444444444445,0.22777777777777777,7.18284271247462,21.1226540919661,17.88722805990996,28.18602452679145,5.044223424349197,203.23294539793721,0.5710077474807983,1.4617065211412257,0.7472976358362036,2.4341843597628103,10.207643440101826,64.50189737579089,0.2723857625084603,0.21601886205085205,0,5,3.055050463303893
19196,Joe Burrow CIN (7),2023,35.0,,7.666666666666667,20.03333333333333,24.62107843137255,36.26078431372549,4.986470588235294,274.42720588235295,0.5538480392156863,1.8475490196078432,0.6936274509803922,2.9330882352941177,3.5568627450980395,12.270098039215688,0.23970588235294119,0.23382352941176474,7.72198721776287,20.4546918160678,24.44979254005512,35.822155957146116,4.714625359599758,273.8759439746228,0.5272161159581545,1.9347722571670245,0.7134230205359141,2.8388601876099675,3.664686845786483,12.482498293121445,0.24126879553188862,0.21061914169540225,0,3,3.605551275463989
18635,Justin Herbert LAC (5),2023,46.0,,7.2,21.099999999999998,26.83921568627451,40.10457516339869,4.109411764705882,287.5908496732026,0.44261437908496726,1.924183006535948,0.7124183006535948,2.0640522875816996,3.5163398692810457,14.003921568627453,0.1699346405228758,0.10065359477124185,7.137534528542422,20.400276228339372,27.042277639469457,40.28010618475896,4.065432367105458,286.281094569195,0.432825550412497,1.8506187521050703,0.7002318096843051,2.080275787380491,3.4571315391957795,13.14327112126882,0.13205080006647324,0.1139040667411026,0,3,5.0
19781,Justin Fields CHI (13),2023,47.0,,7.0,15.95,13.025,21.85,4.467499999999999,152.65,0.5241666666666667,0.8583333333333334,0.7833333333333333,3.333333333333333,8.333333333333332,55.6,0.35,0.275,7.0171572875253805,16.730656582404833,12.986396103067895,21.738477631085026,4.391864957492278,152.1038263471087,0.5154450455079315,0.905515874028131,0.7747546895706429,3.3905242917512703,8.73367004225889,59.13440123022849,0.3814550271298652,0.25069384267237693,0,2,2.0
19780,Trevor Lawrence JAC (9),2023,56.0,,6.5,15.299999999999999,21.941176470588236,34.88235294117647,3.7029411764705884,228.05882352941177,0.38235294117647056,1.0882352941176472,0.7352941176470589,1.7352941176470589,3.9705882352941178,18.38235294117647,0.20588235294117646,0.4117647058823529,6.585786437626905,15.746089475659906,22.082471779620786,34.79152024251269,3.736751125417663,230.44065873881763,0.38739920221334734,1.1538366875970452,0.689877768315168,1.7100628124626749,3.9150793638884736,18.16536371659077,0.22102113605180676,0.43194975002986,0,2,3.0
15600,Dak Prescott DAL (7),2023,77.7,,7.733333333333333,22.099999999999998,25.858333333333334,38.16111111111111,7.8055555555555545,295.86527777777775,0.9190277777777779,2.0097222222222224,0.8916666666666666,1.8472222222222223,3.4499999999999997,14.297222222222222,0.24861111111111112,0.3527777777777778,7.613270459830494,20.994503195559282,24.905732580076368,36.86865611857068,6.958080124022241,281.16139099686256,0.8063903623447285,2.0170528839421307,0.9478208105169058,1.8089255650988791,3.475735931288072,14.008844659691434,0.19370494930365464,0.29382283712147994,0,7,9.451631252505218
16398,Deshaun Watson CLE (5),2023,82.7,,7.7,19.3,20.1875,31.166666666666664,7.043750000000001,242.55208333333331,0.8197916666666667,1.6145833333333335,0.6354166666666667,3.197916666666667,5.8125,28.458333333333336,0.17708333333333331,0.09375,7.494112549695429,18.579393923934,19.55482502250158,30.68054352011421,7.499490449892933,232.44894308531474,0.8650082681658479,1.537732982959231,0.6693737982273166,3.221150493523954,5.8446699141100895,28.579864119971454,0.17529611588277283,0.07766504294495534,0,5,4.509249752822894
19198,Tua Tagovailoa MIA (10),2023,90.3,,7.333333333333333,15.699999999999998,19.584615384615386,29.871794871794872,5.536666666666666,219.46666666666667,0.6125641025641025,1.417948717948718,0.6282051282051282,1.717948717948718,2.8923076923076927,8.710256410256411,0.17692307692307693,0.0846153846153846,7.638201402745649,16.217824161728608,19.72192347276148,30.072694765814838,5.381456535720708,230.13261408285436,0.6204895185311473,1.5148166915749295,0.6385340848109694,1.6778713351759917,2.6870710235828636,8.063451070667776,0.14189548536376687,0.08215094429986892,0,3,4.041451884327381
9001,Aaron Rodgers NYJ (7),2023,107.0,,7.566666666666666,20.033333333333335,22.237745098039216,32.64828431372549,4.175,247.74264705882354,0.4645833333333333,2.280637254901961,0.4227941176470589,1.6691176470588236,2.1458333333333335,7.051470588235294,0.14460784313725492,0.12009803921568628,7.405496804440717,18.94786126322063,21.923861285835127,32.52536753260852,4.102363172305113,241.74440539575733,0.4515165042944955,2.113443824268472,0.4707108224638287,1.736743409324545,2.104976422436435,6.637319700984503,0.1291990280284226,0.13492510656279338,0,8,6.0
11177,Kirk Cousins MIN (13),2023,107.0,,7.633333333333333,19.066666666666666,23.33455882352941,35.045343137254896,4.081740196078432,265.9485294117647,0.4683823529411765,1.9852941176470589,0.6911764705882352,2.297794117647059,1.8786764705882353,7.547794117647059,0.08088235294117647,0.20465686274509806,7.5,18.837534528542424,23.690588773899492,35.676325947757896,4.041057002227207,266.09290087511687,0.4569232314000515,1.9292406354935372,0.6973557607876021,2.3388398169129316,1.859973648605427,7.096717057929972,0.08748613084496173,0.1907968112250659,0,8,4.358898943540674
