pid,Player,Season,AVG,FPTS_TG,Y/A_PASSING_avg,FPTS/G_MISC_avg,CMP_PASSING/G_avg,ATT_PASSING/G_avg,PCT_PASSING/G_avg,YDS_PASSING/G_avg,Y/A_PASSING/G_avg,TD_PASSING/G_avg,INT_PASSING/G_avg,SACKS_PASSING/G_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,FL_MISC/G_avg,Y/A_PASSING_ewm,FPTS/G_MISC_ewm,CMP_PASSING/G_ewm,ATT_PASSING/G_ewm,PCT_PASSING/G_ewm,YDS_PASSING/G_ewm,Y/A_PASSING/G_ewm,TD_PASSING/G_ewm,INT_PASSING/G_ewm,SACKS_PASSING/G_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,FL_MISC/G_ewm,Rookie,Career_Years
9509,Philip Rivers (FA),2018,108.5,17.8,7.566666666666666,16.966666666666665,23.875,37.791666666666664,3.939583333333333,285.2708333333333,0.47291666666666665,1.875,0.9166666666666666,1.9583333333333333,1.0208333333333333,1.2708333333333333,0.0,0.16666666666666666,7.6453081839321975,16.879622758982958,23.369968822669286,37.215228175868496,3.9180039555359976,283.52644816593096,0.47783176149576234,1.864276695296637,0.8877357756356504,1.7969181606780271,1.0307468822669281,1.0406365942162563,0.0,0.15675311773307182,0,3
9869,Cam Newton (FA),2018,66.0,20.2,7.133333333333333,20.0,18.229166666666668,31.895833333333332,3.6526388888888888,226.70694444444447,0.45541666666666664,1.6097222222222223,0.8527777777777779,2.216666666666667,7.645833333333333,36.93611111111111,0.4444444444444444,0.1486111111111111,7.013270459830495,19.423987840372558,18.19822330470336,31.833702455741815,3.6501314678819043,222.77902480152554,0.44754024941864573,1.524356962781039,0.8936886723926607,2.227262548758498,7.727374512415021,38.02417853624669,0.41828617820620323,0.1276698103418087,0,3
11177,Kirk Cousins (MIN),2018,85.0,17.7,7.8,18.166666666666668,23.583333333333332,35.1875,4.189583333333333,274.5,0.4875,1.6875,0.75,1.875,2.2708333333333335,6.729166666666667,0.2708333333333333,0.22916666666666666,7.78284271247462,18.052414965118746,23.321972915572314,35.11403254163173,4.150687100555089,273.3455208583308,0.48642766952966376,1.6757704598304932,0.7641588074788116,1.9896934916736546,2.4364937645338562,7.670739282499775,0.26415880747881165,0.24413522991524658,0,3
9603,Tom Brady (FA),2018,54.5,17.6,7.8999999999999995,20.5,24.479166666666668,37.104166666666664,4.595138888888889,293.4513888888889,0.5506944444444444,2.1944444444444446,0.3680555555555555,1.9375,2.0069444444444446,3.4652777777777772,0.0625,0.10416666666666667,7.928150896406816,20.14075448203408,24.363270459830495,36.82121083377108,4.588737243704941,292.0322948828537,0.5502405430325038,2.1634276435875934,0.37904877884884147,1.9296227589829593,1.936886723926607,3.2519886339480206,0.042476422436434964,0.11327045983049322,0,3
16381,Mitch Trubisky (PIT),2018,168.0,18.8,6.6,11.2,16.333333333333332,27.5,4.95,182.75,0.5499999999999999,0.5833333333333334,0.5833333333333334,2.5833333333333335,3.4166666666666665,20.666666666666668,0.16666666666666666,0.25,6.6,11.2,16.333333333333332,27.5,4.95,182.75,0.5499999999999999,0.5833333333333334,0.5833333333333334,2.5833333333333335,3.4166666666666665,20.666666666666668,0.16666666666666666,0.25,0,1
17237,Baker Mayfield (TB),2018,223.0,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
9213,Eli Manning (FA),2018,174.0,15.0,6.666666666666667,14.833333333333334,23.73888888888889,38.02222222222222,3.9855555555555555,253.29583333333335,0.4251388888888889,1.6930555555555555,0.9138888888888889,1.6888888888888889,1.1208333333333333,1.6611111111111112,0.022222222222222223,0.27777777777777773,6.54142135623731,14.226540919660987,23.660667731853096,37.97155775510727,4.008482821493776,248.1393028458098,0.42035466484759865,1.5900749415522646,0.9112714731327803,1.7391520653615244,1.0661367498686773,1.4688169129601782,0.03020545595479819,0.2877568199434978,0,3
12092,Derek Carr (NO),2018,143.0,13.5,6.933333333333334,16.233333333333334,22.402777777777782,35.82638888888889,4.084027777777778,248.24027777777778,0.45249999999999996,1.7777777777777777,0.6930555555555555,1.4458333333333335,2.0652777777777778,5.897222222222222,0.0,0.19583333333333333,6.909383632135604,15.838477631085023,22.336923227189462,35.629556833383,4.121656423780386,246.13778596160248,0.45401813198559493,1.7156393868926758,0.7048863210437443,1.384767874690635,1.9949469604054488,5.442569316505546,0.0,0.19716823850423768,0,3
11425,Case Keenum (HOU),2018,183.5,13.4,6.933333333333334,11.433333333333332,17.977777777777778,28.366666666666664,6.909999999999999,198.18888888888887,0.7577777777777777,1.011111111111111,0.5777777777777778,1.4777777777777776,2.222222222222222,5.533333333333332,0.05555555555555556,0.16666666666666666,7.026540919660986,12.413937334033722,18.96568542494924,29.56457396794386,6.288600872902799,208.91642993273598,0.6905719095841794,1.1038868276948877,0.6016099767458299,1.5524149651187447,2.302054559547982,6.655580981672107,0.06224318005650227,0.13775681994349775,0,3
9451,Matthew Stafford (LAR),2018,101.5,13.3,7.466666666666666,17.566666666666666,24.104166666666668,36.479166666666664,4.129166666666666,271.5625,0.4666666666666666,1.7708333333333333,0.6875,2.6666666666666665,2.2916666666666665,9.666666666666666,0.0625,0.22916666666666666,7.549195011627085,17.454691816067808,23.91018862050852,36.2754715512713,4.119478780192792,272.8869736938344,0.4718246882266928,1.7548585346186096,0.667476422436435,2.6947878019279146,2.1850707326906953,9.171257210636101,0.054205962605941745,0.2665880747881165,0,3
17298,Josh Allen (BUF),2018,271.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
13891,Jameis Winston (NO),2018,165.5,17.8,7.566666666666666,16.233333333333334,20.91826923076923,34.291666666666664,4.117147435897436,259.2628205128205,0.510897435897436,1.528846153846154,0.969551282051282,2.1378205128205128,3.0753205128205128,11.336538461538462,0.17147435897435895,0.3461538461538461,7.607773655389776,16.0453081839322,21.154072861188123,34.33311301665269,4.266478249475003,261.24931398619873,0.527111043807682,1.53435047070733,0.9561834492910918,2.23324383954693,2.975956037619015,11.02479693008791,0.13982887161504823,0.39242622458930665,0,3
15520,Carson Wentz (FA),2018,77.5,17.5,6.85,17.5,22.036057692307693,35.89182692307692,4.265384615384615,244.95673076923077,0.4822115384615384,1.7692307692307692,0.7067307692307692,2.1081730769230766,3.8990384615384617,16.1875,0.0625,0.2091346153846154,6.961522368914977,18.220606076066005,21.75271498726114,35.540844911439926,4.328074704419662,246.4291229919618,0.4984614694350964,1.9012099040413921,0.6778603334909454,2.1160093380524576,4.074735684755104,17.35634021266658,0.051776695296636886,0.21284652855116418,0,2
13890,Marcus Mariota (PHI),2018,135.0,12.5,7.433333333333333,16.3,18.766666666666666,30.366666666666664,4.465555555555556,226.23333333333335,0.5377777777777778,1.3944444444444446,0.8111111111111112,2.1666666666666665,3.611111111111111,21.688888888888886,0.2111111111111111,0.3,7.373459080339013,15.872792206135788,18.72470865151408,30.30075895031635,4.354114512789795,223.99755479458818,0.520259121846326,1.306681267971809,0.8340922836496859,2.024171992598804,3.7357022603955166,21.635572045107562,0.23150106518642743,0.2502683294576383,0,3
9907,Andy Dalton (CAR),2018,186.5,15.9,7.533333333333334,16.099999999999998,20.309294871794872,31.959935897435898,4.290705128205128,240.125,0.5112179487179488,1.5368589743589745,0.5961538461538461,2.1794871794871793,3.2115384615384617,9.536858974358974,0.16025641025641027,0.1971153846153846,7.341421356237309,15.461798597254349,20.142601145824994,32.04533387874065,4.143624049677464,234.86887880691057,0.4862851384929898,1.5040203848174194,0.6219835721251467,2.2738781552396086,2.9904487379041567,8.96230604418222,0.13237298402218015,0.20819364169980165,0,3
12090,Blake Bortles (FA),2018,173.0,13.3,6.833333333333333,17.433333333333334,21.625,36.541666666666664,3.702083333333333,250.41666666666666,0.4270833333333333,1.6458333333333333,0.9791666666666666,2.2708333333333335,3.4791666666666665,20.645833333333332,0.14583333333333334,0.2916666666666667,6.811660483084664,16.967962275898294,21.315101910021415,35.905085932225006,3.7138152572012673,245.29431625065658,0.4257287801927915,1.5507704598304934,0.9433647700847536,2.082523577563565,3.5117295401695072,20.695966680106167,0.14502357756356504,0.27588834764831843,0,3
17236,Sam Darnold (SF),2018,266.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
9545,Ryan Fitzpatrick (FA),2018,291.0,20.7,6.8,13.200000000000001,17.741071428571427,30.359126984126984,5.8615079365079366,207.15575396825398,0.6810515873015873,1.320436507936508,0.8839285714285715,1.2371031746031746,2.869047619047619,13.053571428571429,0.041666666666666664,0.06547619047619048,6.790616367864395,12.648918783287714,17.210082145402417,29.488260828234367,6.586857732335816,200.59756822555698,0.7645119167506677,1.2421275747810216,0.827952538792425,1.2324105055438024,2.7374079722880844,12.687873454194456,0.028317614957623305,0.051201703601697644,0,3
17233,Lamar Jackson (BAL),2018,219.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
11174,Ryan Tannehill (TEN),2018,208.0,13.0,7.45,15.350000000000001,21.38221153846154,33.27403846153846,4.515144230769231,246.69230769230768,0.5211538461538462,1.4807692307692308,0.8365384615384616,2.5216346153846154,2.5,10.713942307692307,0.06971153846153846,0.2091346153846154,7.492893218813452,15.221320343559645,21.15825944407976,32.699104355519694,4.626047947489782,243.89435003432249,0.5333619161238288,1.477469752398965,0.8513861142046567,2.471730005034349,2.585786437626905,11.040178231552316,0.07094884285038805,0.21284652855116418,0,2
9012,Alex Smith (FA),2018,138.5,13.8,7.533333333333334,17.2,21.2625,31.880555555555556,4.351527777777778,240.26944444444442,0.49194444444444446,1.3277777777777777,0.43472222222222223,2.3375,4.1499999999999995,21.241666666666667,0.17500000000000002,0.1111111111111111,7.607773655389776,17.559912392169146,21.65239671348732,32.352692829370085,4.3965925967981745,246.2454623765435,0.5001998986697713,1.3888952454180268,0.42100679400142754,2.292374811529604,4.026874356762601,20.63605967482046,0.16531548458476839,0.11563938689267571,0,3
9300,Joe Flacco (FA),2018,241.0,15.2,6.3,14.333333333333334,25.28333333333333,39.204166666666666,4.834166666666667,248.40833333333333,0.47875,1.2583333333333333,0.9833333333333334,1.7833333333333332,1.3916666666666666,3.1,0.1625,0.12916666666666668,6.173459080339014,13.795446298101886,24.724068745780002,38.35835471644965,4.573612825275777,238.61498360118642,0.44360912703473987,1.2273459080339013,0.9403317614957624,1.787819134911054,1.422938698334731,3.2115628216186995,0.13632704598304934,0.10537891662289244,0,3
17235,Josh Rosen (FA),2018,296.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
11176,Nick Foles (FA),2018,293.0,15.1,6.3,7.6000000000000005,12.471861471861473,21.132756132756132,11.672582972582973,133.3088023088023,1.2705627705627707,0.7835497835497836,0.39826839826839827,1.1067821067821069,1.4834054834054833,0.3044733044733045,0.030303030303030304,0.15584415584415584,6.18606266596628,7.12520717125453,11.446887105243306,19.35129642687491,11.80698527992196,120.80291811066616,1.2696180181529282,0.788169529667649,0.33539824469288904,1.0391243467606237,1.4892640962168693,0.17890085765039426,0.02059462906008968,0.1706412122121716,0,3
16419,C.J. Beathard (JAC),2018,379.0,12.5,6.4,12.7,17.571428571428573,32.0,7.8428571428571425,204.28571428571428,0.9142857142857144,0.5714285714285714,0.8571428571428571,2.7142857142857144,3.7142857142857144,19.428571428571427,0.42857142857142855,0.2857142857142857,6.4,12.7,17.571428571428573,32.0,7.8428571428571425,204.28571428571428,0.9142857142857144,0.5714285714285714,0.8571428571428571,2.7142857142857144,3.7142857142857144,19.428571428571427,0.42857142857142855,0.2857142857142857,0,1
11179,Brock Osweiler (FA),2018,341.0,9.7,6.433333333333334,12.366666666666667,19.105555555555554,32.34722222222222,6.986111111111111,208.1138888888889,0.778888888888889,1.027777777777778,0.8833333333333333,2.113888888888889,2.3194444444444446,9.008333333333333,0.14166666666666666,0.11944444444444445,6.343698207186368,12.015547310779551,18.492207275022814,31.668516368489016,7.22384019140916,201.01662226452206,0.8035019588428818,0.9811215900282512,0.8892096129322274,1.9831205767259643,2.2926153545621073,9.358208703398219,0.14654822031355752,0.12518973757908816,0,3
12208,Jimmy Garoppolo (LV),2018,100.5,16.0,6.1000000000000005,6.8,9.122222222222222,13.655555555555557,9.205555555555556,114.95555555555556,1.0333333333333334,0.6111111111111112,0.2777777777777778,0.611111111111111,1.7222222222222223,0.611111111111111,0.05555555555555555,0.05555555555555555,6.889949493661167,8.482566484135246,11.402981864327113,16.986621666292912,9.869284853599074,144.8780231590652,1.1596519615932437,0.7421803065536622,0.3775681994349774,0.7642977396044841,1.8932075863276532,0.9244863601130046,0.07551363988699547,0.05339620683617345,0,3
10007,Tyrod Taylor (NYG),2018,187.5,10.4,7.2,17.433333333333334,17.584126984126986,28.069841269841266,4.278888888888889,201.63968253968255,0.4926984126984127,1.1650793650793652,0.3650793650793651,2.812698412698413,6.453968253968253,35.9015873015873,0.31746031746031744,0.1126984126984127,7.058578643762691,16.899333125796772,17.605388382966954,28.147557792613522,4.239441111944616,198.22259960743065,0.4792020398569789,1.1096004750831348,0.3460616857950033,2.869041042182396,6.249189563173538,34.476738419222514,0.31369869727200517,0.11930937164003418,0,3
9858,Blaine Gabbert (KC),2018,467.0,4.1,6.466666666666666,13.566666666666668,18.805555555555554,32.03888888888889,9.496944444444445,208.4138888888889,1.0488888888888888,1.0944444444444443,1.0250000000000001,3.1861111111111113,5.022222222222222,22.78611111111111,0.15277777777777776,0.17500000000000002,6.389006391118565,13.151471862576143,18.508145231666216,32.024359416649006,9.86335572606464,205.3139428031259,1.0935295816768191,1.0938553909434678,1.0622987529067713,3.3794751100195657,5.035572045107565,21.90684471469867,0.13511002862997018,0.20955035068641245,0,3
9327,Josh McCown (FA),2018,315.0,5.2,7.1000000000000005,14.233333333333334,20.596153846153847,33.34615384615385,8.013141025641026,236.23397435897436,0.9364102564102564,1.3615384615384614,0.7974358974358974,3.158333333333333,2.2487179487179487,8.662820512820513,0.16987179487179485,0.6192307692307693,7.130427747355875,14.228541542270673,20.33947065111442,32.67761484509783,7.641513829607025,232.18310926599898,0.8911004545794609,1.3516081539269678,0.8113951916584617,3.163908729652601,2.3044210561850154,8.442414376266704,0.2025798608506898,0.5656172792738257,0,3
11686,Matt Barkley (BUF),2018,303.0,17.1,7.5,10.2,18.428571428571427,30.857142857142858,8.528571428571428,230.14285714285714,1.0714285714285714,1.1428571428571428,2.0,0.8571428571428571,1.0,0.2857142857142857,0.0,0.2857142857142857,7.5,10.2,18.428571428571427,30.857142857142858,8.528571428571428,230.14285714285714,1.0714285714285714,1.1428571428571428,2.0,0.8571428571428571,1.0,0.2857142857142857,0.0,0.2857142857142857,0,1
16414,Nathan Peterman (CHI),2018,393.0,3.2,5.1,2.6,6.0,12.25,12.25,63.0,1.275,0.5,1.25,0.25,1.75,5.75,0.0,0.0,5.1,2.6,6.0,12.25,12.25,63.0,1.275,0.5,1.25,0.25,1.75,5.75,0.0,0.0,0,1
9678,Sam Bradford (FA),2018,231.0,4.2,7.633333333333333,14.066666666666668,22.34920634920635,32.1,15.53873015873016,238.51269841269837,1.8055555555555556,1.396825396825397,0.4444444444444444,2.3222222222222224,1.396825396825397,1.6063492063492062,0.0,0.18253968253968256,7.860855494711749,14.007106781186549,21.284707123745633,30.139696961967,19.435708913562834,229.6215349961185,2.2789940239545583,1.4142408046408286,0.33333333333333337,2.376050298802272,1.3009703448103351,1.0834551021423804,0.0,0.155336896456844,0,3
12088,Teddy Bridgewater (DET),2018,386.0,1.4,3.6,5.1,9.125,14.96875,2.040625,100.96875,0.225,0.4375,0.78125,1.375,2.875,4.5,0.09375,0.09375,2.982337649086285,3.830360723121807,7.559397513308985,12.743664274052152,1.690509101435194,83.64525125171689,0.1863961030678928,0.36243686707645817,0.818781566461771,1.1390872965260115,2.896446609406726,3.2132034355964265,0.07766504294495534,0.07766504294495534,0,2
15833,Nate Sudfeld (DET),2018,453.0,2.4,5.8,7.6,19.0,23.0,82.6,134.0,5.8,0.0,0.0,3.0,1.0,22.0,0.0,0.0,5.8,7.6,19.0,23.0,82.6,134.0,5.8,0.0,0.0,3.0,1.0,22.0,0.0,0.0,0,1
9714,Joe Webb III (FA),2018,444.0,0.1,1.6666666666666667,0.13333333333333333,0.041666666666666664,0.14583333333333334,0.5958333333333333,0.7291666666666666,0.10416666666666667,0.0,0.020833333333333332,0.0,0.1875,1.1041666666666667,0.0,0.0,2.2654091966098644,0.16796227589829593,0.05663522991524661,0.19822330470336313,0.8098837877880265,0.9911165235168157,0.14158807478811652,0.0,0.028317614957623305,0.0,0.2406997271397981,1.5149924002328468,0.0,0.0,0,3
9435,Matt Cassel (FA),2018,403.0,0.9,5.266666666666667,4.166666666666667,11.074074074074074,18.805555555555557,16.975925925925925,97.92592592592592,1.3499999999999999,0.5185185185185185,0.7592592592592592,2.2685185185185186,0.888888888888889,3.138888888888889,0.0,0.3333333333333333,4.988339516915337,3.469572252644126,11.06172668133662,18.73445596104439,19.65621189791647,91.56488126255843,1.4906163678643944,0.5125856066478326,0.7894689529001494,2.5651958946985047,0.6979454404520181,2.203637567824663,0.0,0.4530818393219729,0,3
9425,Mark Sanchez (FA),2018,391.0,0.2,6.0,3.9499999999999997,9.875,15.875,22.0,100.25,2.15,0.5,1.0,1.875,1.75,2.25,0.0,0.125,5.862741699796953,3.2208152801713084,9.038582233137678,14.69543648263006,22.9951226764721,91.02795795510774,2.2272077938642143,0.4142135623730951,1.0,1.8106601717798216,1.7928932188134525,1.6923881554251181,0.0,0.10355339059327377,0,2
12091,AJ McCarron (FA),2018,331.0,0.0,3.966666666666667,2.9333333333333336,4.53968253968254,7.222222222222222,8.717460317460317,48.0,0.8650793650793651,0.2857142857142857,0.09523809523809523,0.6825396825396824,0.6666666666666666,1.4761904761904763,0.0,0.047619047619047616,3.760579266372375,2.1974469207115686,3.6138670517347844,5.965577551072643,9.70026642662662,37.60579266372375,0.9428417323033436,0.19417793113798837,0.06472597704599613,0.5393831420499677,0.4530818393219729,1.0032526442129401,0.0,0.032362988522998064,0,3
11175,Brandon Weeden (FA),2018,450.0,-0.1,7.5,11.1,16.166666666666668,23.333333333333332,11.549999999999999,173.83333333333334,1.25,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.6666666666666665,7.833333333333333,0.16666666666666666,0.16666666666666666,7.5,11.1,16.166666666666668,23.333333333333332,11.549999999999999,173.83333333333334,1.25,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.6666666666666665,7.833333333333333,0.16666666666666666,0.16666666666666666,0,1
9078,Brian Hoyer (LV),2018,321.0,-0.1,6.8,11.4,17.95959595959596,28.68686868686869,7.328282828282828,198.24747474747474,0.7999999999999999,1.0303030303030303,0.3333333333333333,1.4646464646464648,1.1161616161616161,1.3434343434343434,0.030303030303030304,0.14646464646464646,6.6789558847797315,10.30965986047498,16.83456737428939,26.96959295376563,7.228973590377521,183.83769740953517,0.7819290300801796,0.8764322256394621,0.30891943590134513,1.3874786837698054,1.0533962068361735,0.9641282974523161,0.04118925812017935,0.13577472307653216,0,3
15642,Jacoby Brissett (WAS),2018,310.0,-0.2,6.949999999999999,11.15,14.291666666666668,23.822916666666664,12.1375,163.47916666666669,1.4229166666666666,0.40625,0.21875,2.625,4.635416666666666,21.958333333333336,0.29166666666666663,0.26041666666666663,6.889949493661167,11.450252531694167,14.799236422625857,24.764780263112062,10.685564543164634,168.6513739685888,1.2495565739622962,0.47595148057186026,0.2562815664617709,2.732233047033631,4.515673097479112,20.978938170426172,0.2845177968644246,0.24790614451274304,0,2
11687,Geno Smith (SEA),2018,465.0,-0.3,7.066666666666667,9.633333333333333,13.833333333333334,22.333333333333332,40.666666666666664,144.66666666666666,4.583333333333333,1.0,0.5,2.0,1.6666666666666667,14.833333333333334,0.0,0.3333333333333333,6.983785815017221,8.032428369965558,12.155473107795512,19.912832420676224,36.92068698147345,128.2437848623641,4.205496804440718,0.8398113794914797,0.3867295401695067,1.8398113794914794,1.679622758982959,11.86257988898206,0.0,0.4530818393219729,0,3
17456,Kyle Lauletta (FA),2018,433.0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
17233,Lamar Jackson (BAL),2019,107.0,28.1,7.1,9.9,6.1875,10.625,3.6375,75.0625,0.44375,0.375,0.1875,1.0,9.1875,43.4375,0.3125,0.25,7.1,9.9,6.1875,10.625,3.6375,75.0625,0.44375,0.375,0.1875,1.0,9.1875,43.4375,0.3125,0.25,0,1
15600,Dak Prescott (DAL),2019,128.3,21.8,7.3999999999999995,17.366666666666664,20.3125,30.729166666666668,4.133333333333334,226.58333333333334,0.46249999999999997,1.3958333333333333,0.5208333333333334,2.3541666666666665,3.9375,19.666666666666668,0.375,0.2708333333333333,7.343698207186369,17.387396414372734,20.651721940402354,31.20551110663128,4.136552708442769,228.4926529564591,0.4589811379491481,1.389158807478812,0.5434826579025787,2.5805111066312776,4.072217069237219,19.778073461292713,0.375,0.28661165235168157,0,3
13891,Jameis Winston (NO),2019,113.0,21.0,7.666666666666667,16.433333333333334,21.812208624708628,34.60037878787879,4.86013986013986,265.72115384615387,0.591958041958042,1.6462703962703962,1.0812937062937062,2.393502331002331,3.4351689976689976,15.414189976689977,0.07677738927738928,0.3953962703962704,7.74142135623731,16.655358690271033,21.884689251268053,34.49040960449339,5.0939944905743495,267.50177153958634,0.622029337922601,1.6472861736381166,1.1025965830078475,2.4209335351234307,3.581955748385986,17.237379191720514,0.07999246875414799,0.3810314413195068,0,4
11180,Russell Wilson (DEN),2019,82.0,20.8,7.666666666666667,19.066666666666666,20.25,31.791666666666668,3.9916666666666667,242.70833333333334,0.4791666666666667,1.875,0.6041666666666666,2.8125,4.875,25.4375,0.08333333333333333,0.14583333333333334,7.721044115220269,19.230703975695246,19.714984022203588,30.895368862987787,4.001155689745739,237.12905456267112,0.4825652572012668,1.9692531177330717,0.5742295401695068,2.8857233047033635,4.81895420917388,26.048370813327697,0.0742295401695068,0.14502357756356504,0,4
